system:index,B10_count,B10_mean,B10_variance,B11_count,B11_mean,B11_variance,B12_count,B12_mean,B12_variance,B1_count,B1_mean,B1_variance,B2_count,B2_mean,B2_variance,B3_count,B3_mean,B3_variance,B4_count,B4_mean,B4_variance,B5_count,B5_mean,B5_variance,B6_count,B6_mean,B6_variance,B7_count,B7_mean,B7_variance,B8A_count,B8A_mean,B8A_variance,B8_count,B8_mean,B8_variance,B9_count,B9_mean,B9_variance,Block,CRC_count,CRC_mean,CRC_variance,DOY_count,DOY_mean,DOY_variance,EVI_count,EVI_mean,EVI_variance,GCVI_george_count,GCVI_george_mean,GCVI_george_variance,GCVI_mine_count,GCVI_mine_mean,GCVI_mine_variance,GPSID,ID,MTCI_count,MTCI_mean,MTCI_variance,NBR1_count,NBR1_mean,NBR1_variance,NBR2_count,NBR2_mean,NBR2_variance,NDTI_count,NDTI_mean,NDTI_variance,NDVI_george_count,NDVI_george_mean,NDVI_george_variance,NDVI_mine_count,NDVI_mine_mean,NDVI_mine_variance,QA10_count,QA10_mean,QA10_variance,QA20_count,QA20_mean,QA20_variance,QA60_count,QA60_mean,QA60_variance,RDGCVI_count,RDGCVI_mean,RDGCVI_variance,RDNDVI_count,RDNDVI_mean,RDNDVI_variance,RDTCI_count,RDTCI_mean,RDTCI_variance,RNDMTRACKID,SNDVI_count,SNDVI_mean,SNDVI_variance,STI_count,STI_mean,STI_variance,SUBID,Schedule_id,TOTID,TVI_count,TVI_mean,TVI_variance,Village,a2,a2_org,a3,a4,a5,a5_1,a5_2,a6,a6_1,a6_2,a7,a7_1,a7_1_1_r1,a7_1_1_r2,a7_1_1_r3,a7_1_1_r4,a7_2,a7_2_1_r1,a7_2_1_r2,a7_2_1_r3,a7_2_1_r4,a8,a9,a9_str,area,canopy,chemical,coordsetsn,description,district,doy,ex_description,ex_name,gps1,gps2,gpsfileid,granule_id,i1_district,i4_cocoid,intercroppingCrop,intercroppingPercent,isFertilizedType,isIntercropping,isWeeded,lodging,mstimestamp,name,noTimesIrrigated,noTimesWeeded,random,seedSource,seedVariety,swi,weedCoverPercent,yield,yieldLevel100Break,yieldLevelColors,.geo
20170309T044651_20170309T045933_T44RRN_244,2,17.0,0.0,2,1271.0,0.0,2,779.0,0.0,2,2343.0,0.0,2,2043.0,32.0,2,1802.0,8.0,2,1612.5,2520.5,2,1622.0,0.0,2,1918.0,0.0,2,2085.0,0.0,2,2139.0,0.0,2,2028.5,144.5,2,668.0,0.0,13.0,2,-172.5,0.5,2,68.0,0.0,2,-286.0,288.0,2,125.5,24.5,2,125.5,24.5,Md 91,109_0,2,-3042.5,3.008359205E8,2,229.0,8.0,2,444.5,4.5,2,240.0,0.0,2,114.0,338.0,2,114.0,338.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,250.0,50.0,2,111.0,8.0,2,-3042.5,3.008359205E8,983313.0,2,114.0,338.0,2,1631.0,0.0,795.0,1.04031203E8,TRACK983313_SUB795,2,3.254E7,3.42792E13,41.0,2.5112016E7,2511.0,2.0,19.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,NO,89.72093340667936,,2.0,1.0,,Madjubani,68,,,2.0170214E7,131029.0,6.364483078176E17,L1C_T45RUK_A008939_20170309T045933,4.0,657281.0,mustard,<25%,YES Both,YES,YES,3.0,1489035573699,,2.0,2.0,0.07958035639699779,purchased seeds,VP242,1.0,<25%,467.29,5.0,A75715,
20170309T044651_20170309T045933_T44RRN_245,1,17.0,,1,1290.0,,1,794.0,,1,2343.0,,1,1965.0,,1,1699.0,,1,1480.0,,1,1605.0,,1,1945.0,,1,2095.0,,1,2159.0,,1,1944.0,,1,668.0,,13.0,1,-136.0,,1,68.0,,1,-296.0,,1,144.0,,1,144.0,,Md 100,111_0,1,2712.0,,1,202.0,,1,420.0,,1,238.0,,1,135.0,,1,135.0,,1,0.0,,1,0.0,,1,0.0,,1,211.0,,1,95.0,,1,2712.0,,343420.0,1,135.0,,1,1624.0,,6404.0,1.04031212E8,TRACK343420_SUB6404,1,3.66E7,,41.0,2.2112016E7,2211.0,2.0,19.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,NO,81.99948186887052,,1.0,1.0,,Madjubani,68,,,2.0170214E7,133654.0,6.364483078176E17,L1C_T45RUK_A008939_20170309T045933,4.0,1253412.0,,,YES Both,NO,YES,3.0,1489035573699,,2.0,1.0,0.640402410576957,purchased seeds,VP242,1.0,<25%,188.24,2.0,4FAF2A,
20170309T044651_20170309T045933_T44RRN_246,1,18.0,,1,1174.0,,1,700.0,,1,2322.0,,1,1961.0,,1,1669.0,,1,1448.0,,1,1533.0,,1,1900.0,,1,2062.0,,1,2136.0,,1,1893.0,,1,654.0,,13.0,1,-174.0,,1,68.0,,1,-269.0,,1,134.0,,1,134.0,,Md 98,112_0,1,4235.0,,1,234.0,,1,460.0,,1,252.0,,1,133.0,,1,133.0,,1,0.0,,1,0.0,,1,0.0,,1,234.0,,1,105.0,,1,4235.0,,428954.0,1,133.0,,1,1677.0,,6795.0,1.0403121E8,TRACK428954_SUB6795,1,3.554E7,,41.0,2.0112016E7,2011.0,2.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,NO,107.67017313237533,,1.0,1.0,,Madjubani,68,,,2.0170214E7,134535.0,6.364483078176E17,L1C_T45RUK_A008939_20170309T045933,4.0,658030.0,,,YES Both,NO,NO,2.0,1489035573699,,2.0,0.0,0.679508866134431,purchased seeds,VP242,1.0,,430.37,5.0,A75715,
20170309T044651_20170309T045933_T44RRN_250,2,350.0,0.0,2,3036.0,11250.0,2,1949.0,15488.0,2,2821.0,0.0,2,3138.5,2112.5,2,2929.5,840.5,2,2813.5,760.5,2,2900.0,1682.0,2,3426.5,9660.5,2,3599.5,21012.5,2,3697.0,6728.0,2,3643.5,0.5,2,1202.0,0.0,14.0,2,17.0,512.0,2,68.0,0.0,2,-690.0,4232.0,2,243.5,144.5,2,243.5,144.5,Mf 88,200_1,2,8737.5,3382600.5,2,90.5,312.5,2,302.5,840.5,2,218.0,200.0,2,128.5,24.5,2,128.5,24.5,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,256.0,338.0,2,113.0,50.0,2,8737.5,3382600.5,846621.0,2,128.5,24.5,2,1559.0,2048.0,504.0,1.05010513E8,TRACK846621_SUB504,2,5.444E7,1.568E13,48.0,2.4112016E7,2411.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,223.2556337307252,,8.0,2.0,,Muzaffarpur,68,,,2.0170222E7,124511.0,6.364485602784E17,L1C_T45RUK_A008939_20170309T045933,5.0,342175.0,,,YES Chemical Fertilizer,NO,NO,3.0,1489035573699,,2.0,0.0,0.05041262861644813,used own seed,Lal bhadur,,,450.92,5.0,A75715,
20170309T044651_20170309T045933_T44RRN_285,3,118.0,0.0,3,2082.0,0.0,3,998.0,0.0,3,2317.0,0.0,3,2438.0,1728.0,3,1869.0,48.0,3,1656.3333333333333,4961.333333333489,3,1904.0,0.0,3,2825.0,0.0,3,3317.0,0.0,3,3510.0,0.0,3,3239.0,108.0,3,858.0,0.0,14.0,3,53.333333333333336,5.33333333333303,3,68.0,0.0,3,-774.0,588.0,3,732.6666666666666,133.33333333337214,3,732.6666666666666,133.33333333337214,Mf 10,131_0,3,5644.666666666667,1803425.3333333358,3,217.0,3.0,3,528.6666666666666,1.3333333333139308,3,351.0,0.0,3,323.0,432.0,3,323.0,432.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,701.0,27.0,3,259.0,3.0,3,5644.666666666667,1803425.3333333358,940123.0,3,323.0,432.0,3,2086.0,0.0,7927.0,1.05010309E8,TRACK940123_SUB7927,3,1.0346666666666667E8,5.4613333333334E13,46.0,2.5122016E7,2512.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,2.0,NO,200.43661847974275,,5.0,1.0,,Muzaffarpur,68,,,2.0170217E7,114535.0,6.36448402512E17,L1C_T45RUK_A008939_20170309T045933,5.0,336764.0,,,YES Both,NO,YES,3.0,1489035573699,,2.0,1.0,0.7927720229631674,Through Jeevika,Lal bhadur,1.0,>50%,446.19,5.0,A75715,
20170309T044651_20170309T045933_T44RRN_289,1,121.0,,1,2415.0,,1,1415.0,,1,2441.0,,1,2242.0,,1,1742.0,,1,1691.0,,1,2077.0,,1,2958.0,,1,3285.0,,1,3440.0,,1,3098.0,,1,880.0,,14.0,1,161.0,,1,68.0,,1,-985.0,,1,778.0,,1,778.0,,Mf 12,134_0,1,2645.0,,1,123.0,,1,372.0,,1,261.0,,1,293.0,,1,293.0,,1,0.0,,1,0.0,,1,0.0,,1,491.0,,1,197.0,,1,2645.0,,682456.0,1,293.0,,1,1706.0,,6209.0,1.05010311E8,TRACK682456_SUB6209,1,8.646E7,,46.0,2.2122016E7,2212.0,2.0,10.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,2.0,NO,128.7358010477413,,6.0,1.0,,Muzaffarpur,68,,,2.0170217E7,123304.0,6.36448402512E17,L1C_T45RUK_A008939_20170309T045933,5.0,336852.0,,,YES Both,NO,YES,3.0,1489035573699,,2.0,1.0,0.6209736891431502,purchased seeds,Lal bhadur,1.0,>50%,439.95,5.0,A75715,
20170309T044651_20170309T045933_T44RRN_322,3,42.0,0.0,3,2191.6666666666665,9296.333333333023,3,1314.0,1323.0,3,2635.0,0.0,3,2662.6666666666665,580.3333333339542,3,2353.6666666666665,3986.333333333023,3,2159.3333333333335,3376.333333333023,3,2298.0,8427.0,3,2760.6666666666665,8008.333333333954,3,2968.6666666666665,11041.333333333954,3,3057.3333333333335,8533.333333333954,3,3077.0,7677.0,3,862.0,0.0,11.0,3,-35.0,199.0,3,68.0,0.0,3,-585.0,3429.0,3,306.6666666666667,4.333333333343035,3,306.6666666666667,4.333333333343035,Md 42,88_2,3,6675.0,1.5002764E7,3,167.66666666666666,174.33333333333576,3,401.0,52.0,3,249.33333333333334,56.33333333332848,3,174.66666666666666,1.3333333333357587,3,174.66666666666666,1.3333333333357587,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,339.0,1036.0,3,144.66666666666666,142.33333333333212,3,6675.0,1.5002764E7,867805.0,3,174.66666666666666,1.3333333333357587,3,1666.6666666666667,736.3333333334886,513.0,1.04010502E8,TRACK867805_SUB513,3,6.2833333333333336E7,3.901733333333E12,34.0,4122016.0,412.0,2.0,19.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,NO,201.96765796955884,,6.0,3.0,,Madjubani,68,,,2.0170211E7,125937.0,6.364482131232E17,L1C_T45RUK_A008939_20170309T045933,4.0,603340.0,,,YES Chemical Fertilizer,NO,YES,2.0,1489035573699,,3.0,1.0,0.05130375001587617,purchased seeds,VP242,1.0,<25%,402.47,5.0,A75715,
20170309T044651_20170309T045933_T44RRN_344,4,20.0,0.0,4,1851.0,2133.3333333333335,4,1091.0,48.0,4,2181.0,0.0,4,1845.25,45.583333333333336,4,1610.5,86.33333333333333,4,1342.5,164.33333333333334,4,1503.0,225.33333333333334,4,2369.0,1925.3333333333333,4,2818.0,1728.0,4,3002.0,7105.333333333333,4,2624.0,6022.0,4,665.0,0.0,27.0,4,69.0,156.66666666666666,4,68.0,0.0,4,-1016.25,9248.916666666666,4,628.75,2650.25,4,628.75,2650.25,P 6,250_0,4,7051.0,757656.0,4,172.0,92.66666666666667,4,412.0,102.0,4,257.5,75.0,4,322.5,117.66666666666667,4,322.5,117.66666666666667,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,745.25,1608.9166666666667,4,271.25,112.25,4,7051.0,757656.0,542659.0,4,322.5,117.66666666666667,4,1696.0,972.0,5908.0,1.08010106E8,TRACK542659_SUB5908,4,8.761E7,1.6084666666666666E13,85.0,2.0122016E7,2012.0,2.0,23.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,2.0,2.0,NO,315.8617899104691,,4.0,1.0,,Purnia,68,,,2.0170209E7,143915.0,6.364481500512E17,L1C_T45RUK_A008939_20170309T045933,8.0,481434.0,,,YES Both,NO,YES,3.0,1489035573699,,2.0,2.0,0.5908944840579443,purchased seeds,Lakmanya,1.0,>50%,204.15,3.0,6C9223,
20170309T044651_20170309T045933_T44RRN_350,2,21.0,0.0,2,1654.5,2664.5,2,900.5,3280.5,2,2129.0,0.0,2,1811.0,72.0,2,1577.5,40.5,2,1325.5,84.5,2,1481.0,98.0,2,2381.5,144.5,2,2881.5,924.5,2,3090.0,1058.0,2,2683.5,264.5,2,602.0,0.0,27.0,2,23.5,312.5,2,68.0,0.0,2,-1153.0,338.0,2,700.5,12.5,2,700.5,12.5,P 85,314_3,2,7733.0,41472.0,2,236.5,312.5,2,497.5,684.5,2,294.5,220.5,2,338.0,32.0,2,338.0,32.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,811.5,544.5,2,288.0,32.0,2,7733.0,41472.0,709996.0,2,338.0,32.0,2,1839.0,3528.0,2656.0,1.08010111E8,TRACK709996_SUB2656,2,9.156E7,4.6208E12,85.0,2.6112016E7,2611.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,NO,152.61734560714413,,4.0,4.0,,Purnia,68,,,2.0170214E7,101033.0,6.364483078176E17,L1C_T45RUK_A008939_20170309T045933,8.0,481437.0,mustard,<25%,YES Both,YES,YES,3.0,1489035573699,,1.0,1.0,0.265623644368446,purchased seeds,Lakmanya,1.0,>50%,129.66,2.0,4FAF2A,
20170309T044651_20170309T045933_T44RRN_357,1,370.0,,1,4337.0,,1,3599.0,,1,4124.0,,1,3735.0,,1,3628.0,,1,3753.0,,1,4053.0,,1,4671.0,,1,5026.0,,1,5050.0,,1,4462.0,,1,2663.0,,27.0,1,89.0,,1,68.0,,1,-1718.0,,1,229.0,,1,229.0,,P 26,259_0,1,1363.0,,1,14.0,,1,107.0,,1,92.0,,1,86.0,,1,86.0,,1,0.0,,1,0.0,,1,0.0,,1,100.0,,1,48.0,,1,1363.0,,672833.0,1,86.0,,1,1205.0,,2935.0,1.08010404E8,TRACK672833_SUB2935,1,3.754E7,,88.0,1.5122016E7,1512.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,NO,74.78400606747373,,6.0,2.0,,Purnia,68,,,2.017021E7,125321.0,6.364481815872E17,L1C_T45RUK_A008939_20170309T045933,8.0,482103.0,mustard,<25%,YES Both,YES,YES,0.0,1489035573699,,1.0,1.0,0.2935946730245844,purchased seeds,Lakmanya,1.0,>50%,,,,
20170309T044651_20170309T045933_T44RRN_362,4,161.0,0.0,4,2691.5,1680.3333333333333,4,2309.5,30603.0,4,3135.0,0.0,4,3253.5,3328.3333333333335,4,2600.5,11480.333333333334,4,2184.25,6174.25,4,2444.0,3888.0,4,3323.5,1323.0,4,3783.0,22533.333333333332,4,3832.5,87040.33333333333,4,3561.75,8821.583333333334,4,1699.0,0.0,27.0,4,17.5,763.0,4,68.0,0.0,4,-446.0,1914.0,4,369.75,584.25,4,369.75,584.25,P 17,266_0,4,5121.25,6736328.916666667,4,138.5,400.3333333333333,4,213.5,603.0,4,77.0,2028.0,4,239.25,352.9166666666667,4,239.25,352.9166666666667,4,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,458.25,5576.916666666667,4,185.5,603.0,4,5121.25,6736328.916666667,307385.0,4,239.25,352.9166666666667,4,1171.0,11285.333333333334,9656.0,1.08010301E8,TRACK307385_SUB9656,4,9.93E7,1.2912666666666667E14,87.0,1.5122016E7,1512.0,2.0,23.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,NO,216.15429991353696,PARTIAL,6.0,1.0,,Purnia,68,,,2.017021E7,144709.0,6.364481815872E17,L1C_T45RUK_A008939_20170309T045933,8.0,276912.0,mustard,<25%,YES Both,YES,YES,3.0,1489035573699,,1.0,1.0,0.9656367753618096,purchased seeds,Lakmanya,1.0,>50%,232.1,3.0,6C9223,
20170309T044651_20170309T045933_T44RRN_364,3,194.33333333333334,0.33333333333575865,3,3551.0,124011.0,3,3199.6666666666665,131734.33333333395,3,4003.3333333333335,95765.33333333209,3,3117.0,17913.0,3,2873.0,41067.0,3,3198.6666666666665,58250.333333333954,3,3389.6666666666665,181812.3333333321,3,4065.0,158704.0,3,4581.333333333333,146386.3333333321,3,4758.666666666667,135772.33333333582,3,3750.6666666666665,4009.3333333320916,3,2412.6666666666665,95408.33333333395,27.0,3,104.0,541.0,3,68.0,0.0,3,-266.6666666666667,1.1876470333333334E7,3,308.0,4989.0,3,308.0,4989.0,P 19,269_1,3,4912.666666666667,2.5326744333333336E7,3,28.666666666666668,1633.3333333333333,3,81.0,2257.0,3,52.0,336.0,3,80.0,871.0,3,80.0,871.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,116.0,13449.0,3,53.0,2821.0,3,4912.666666666667,2.5326744333333336E7,925623.0,3,80.0,871.0,3,1111.0,1701.0,5776.0,1.08010303E8,TRACK925623_SUB5776,3,2.0093333333333332E7,1.9612573333333338E14,87.0,1.7122016E7,1712.0,2.0,23.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,NO,243.31989581966303,,7.0,2.0,,Purnia,68,,,2.017021E7,152839.0,6.364481815872E17,L1C_T45RUK_A008939_20170309T045933,8.0,276907.0,mustard,<25%,YES Both,YES,NO,3.0,1489035573699,,1.0,0.0,0.577655742224081,purchased seeds,Lakmanya,1.0,,397.93,4.0,89751C,
20170309T044651_20170309T045933_T44RRN_378,2,28.0,0.0,2,1324.0,8712.0,2,667.5,3120.5,2,1970.0,0.0,2,1685.5,612.5,2,1396.0,72.0,2,1154.0,1352.0,2,1267.0,2592.0,2,1987.5,684.5,2,2419.5,1860.5,2,2603.5,84.5,2,2282.5,1624.5,2,518.0,0.0,28.0,2,-26.5,1012.5,2,68.0,0.0,2,-821.5,420.5,2,634.5,364.5,2,634.5,364.5,P 33,273_0,2,9063.5,1508584.5,2,265.5,612.5,2,547.5,544.5,2,329.5,40.5,2,327.5,40.5,2,327.5,40.5,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,802.0,1682.0,2,285.5,112.5,2,9063.5,1508584.5,801771.0,2,327.5,40.5,2,1984.5,684.5,9173.0,1.08020604E8,TRACK801771_SUB9173,2,7.739E7,8.45E11,90.0,2.5112016E7,2511.0,2.0,25.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,2.0,2.0,NO,145.8388727659815,,5.0,1.0,,Purnia,68,,,2.0170211E7,122157.0,6.364482131232E17,L1C_T45RUK_A008939_20170309T045933,8.0,540971.0,,,YES Both,NO,YES,3.0,1489035573699,,2.0,1.0,0.9173977977810721,purchased seeds,Lakmanya,1.0,>50%,681.43,7.0,E11D07,
20170309T044651_20170309T045933_T44RRN_379,2,28.0,0.0,2,1324.0,8712.0,2,667.5,3120.5,2,1970.0,0.0,2,1690.0,200.0,2,1407.5,180.5,2,1157.5,112.5,2,1267.0,2592.0,2,1987.5,684.5,2,2419.5,1860.5,2,2603.5,84.5,2,2315.0,98.0,2,518.0,0.0,28.0,2,-30.5,924.5,2,68.0,0.0,2,-847.0,72.0,2,644.0,72.0,2,644.0,72.0,P 31,275_0,2,10340.0,1.7475872E7,2,272.5,924.5,2,552.5,760.5,2,329.5,40.5,2,332.5,4.5,2,332.5,4.5,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,828.0,4232.0,2,292.5,264.5,2,10340.0,1.7475872E7,477104.0,2,332.5,4.5,2,1984.5,684.5,9615.0,1.08020602E8,TRACK477104_SUB9615,2,7.945E7,5.0E9,90.0,2.5112016E7,2511.0,2.0,25.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,2.0,NO,68.72002776589645,,5.0,2.0,,Purnia,68,,,2.0170211E7,123426.0,6.364482131232E17,L1C_T45RUK_A008939_20170309T045933,8.0,541037.0,,,YES Both,NO,YES,3.0,1489035573699,,2.0,1.0,0.9615569152106432,purchased seeds,Lakmanya,1.0,>50%,540.62,6.0,C43A0E,
20170309T044651_20170309T045933_T44RRN_159,1,13.0,,1,1492.0,,1,741.0,,1,1975.0,,1,1676.0,,1,1425.0,,1,1139.0,,1,1297.0,,1,2290.0,,1,2938.0,,1,3144.0,,1,2749.0,,1,573.0,,27.0,1,22.0,,1,68.0,,1,-1347.0,,1,929.0,,1,929.0,,P 16,255_0,1,9189.0,,1,296.0,,1,575.0,,1,336.0,,1,414.0,,1,414.0,,1,0.0,,1,0.0,,1,0.0,,1,1119.0,,1,358.0,,1,9189.0,,677850.0,1,414.0,,1,2013.0,,9948.0,1.08010207E8,TRACK677850_SUB9948,1,1.0804E8,,86.0,5122016.0,512.0,2.0,19.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,78.56158965564893,,6.0,4.0,,Purnia,68,,,2.0170209E7,164025.0,6.364481500512E17,L1C_T45RUK_A008939_20170309T045933,8.0,480859.0,,,YES Chemical Fertilizer,NO,YES,2.0,1489035573699,,2.0,1.0,0.9948108045041139,purchased seeds,Lakmanya,1.0,>50%,154.36,2.0,4FAF2A,
20170309T044651_20170309T045933_T44RRN_385,1,13.0,,1,1492.0,,1,741.0,,1,1975.0,,1,1676.0,,1,1425.0,,1,1139.0,,1,1297.0,,1,2290.0,,1,2938.0,,1,3144.0,,1,2749.0,,1,573.0,,27.0,1,22.0,,1,68.0,,1,-1347.0,,1,929.0,,1,929.0,,P 15,257_0,1,9189.0,,1,296.0,,1,575.0,,1,336.0,,1,414.0,,1,414.0,,1,0.0,,1,0.0,,1,0.0,,1,1119.0,,1,358.0,,1,9189.0,,179131.0,1,414.0,,1,2013.0,,5209.0,1.08010206E8,TRACK179131_SUB5209,1,1.0804E8,,86.0,5122016.0,512.0,1.0,19.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,NO,104.13939135328316,,4.0,1.0,,Purnia,68,,,2.0170209E7,165443.0,6.364481500512E17,L1C_T45RUK_A008939_20170309T045933,8.0,480858.0,mustard,~50%,YES Both,YES,YES,3.0,1489035573699,,2.0,2.0,0.5209281771520254,used own seed,Lakmanya,1.0,>50%,194.38,2.0,4FAF2A,
20170309T044651_20170309T045933_T44RRN_518,2,14.0,0.0,2,2258.0,0.0,2,1400.0,0.0,2,2634.0,0.0,2,2416.0,0.0,2,2206.0,512.0,2,2135.5,840.5,2,2225.0,0.0,2,2866.0,0.0,2,3184.0,0.0,2,3314.0,0.0,2,2958.5,4.5,2,739.0,0.0,2.0,2,11.5,24.5,2,68.0,0.0,2,-877.0,968.0,2,340.5,220.5,2,340.5,220.5,23.0,17_0,2,8644.5,7710664.5,2,134.0,0.0,2,357.0,0.0,2,234.0,0.0,2,161.0,50.0,2,161.0,50.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,329.0,2.0,2,141.0,0.0,2,8644.5,7710664.5,475547.0,2,161.0,50.0,2,1612.0,0.0,8270.0,1.01020407E8,TRACK475547_SUB8270,2,5.22E7,4.5E12,4.0,2.1122016E7,2112.0,2.0,12.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,NO,120.71968016782196,,4.0,1.0,,Gaya,68,,,2.0170211E7,124941.0,6.364482131232E17,L1C_T45RUK_A008939_20170309T045933,1.0,1374032.0,,,YES Chemical Fertilizer,NO,YES,3.0,1489035573699,,1.0,1.0,0.8270656083164322,purchased seeds,Sonalika,1.0,<25%,409.54,5.0,A75715,
20170309T044651_20170309T045933_T44RRN_526,1,15.0,,1,1766.0,,1,1107.0,,1,2520.0,,1,2165.0,,1,1899.0,,1,1750.0,,1,1808.0,,1,2412.0,,1,2675.0,,1,2843.0,,1,2456.0,,1,660.0,,2.0,1,-36.0,,1,68.0,,1,-538.0,,1,293.0,,1,293.0,,26.0,32_0,1,11172.0,,1,163.0,,1,378.0,,1,229.0,,1,167.0,,1,167.0,,1,0.0,,1,0.0,,1,0.0,,1,358.0,,1,151.0,,1,11172.0,,98276.0,1,167.0,,1,1595.0,,7409.0,1.0102041E8,TRACK98276_SUB7409,1,4.832E7,,4.0,2.0112016E7,2011.0,2.0,12.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,167.37238327881317,,8.0,3.0,,Gaya,68,,,2.0170211E7,160619.0,6.364482131232E17,L1C_T45RUK_A008939_20170309T045933,1.0,1374037.0,,,YES Chemical Fertilizer,NO,YES,3.0,1489035573699,,2.0,1.0,0.7409274362547972,purchased seeds,Sonalika,0.0,<25%,377.23,4.0,89751C,
20170309T044651_20170309T045933_T44RRN_536,1,14.0,,1,1696.0,,1,851.0,,1,2055.0,,1,1702.0,,1,1488.0,,1,1182.0,,1,1390.0,,1,2504.0,,1,3041.0,,1,3355.0,,1,2839.0,,1,649.0,,2.0,1,65.0,,1,68.0,,1,-1462.0,,1,907.0,,1,907.0,,73.0,55_0,1,6966.0,,1,252.0,,1,538.0,,1,331.0,,1,412.0,,1,412.0,,1,0.0,,1,0.0,,1,0.0,,1,1042.0,,1,342.0,,1,6966.0,,555551.0,1,412.0,,1,1992.0,,9925.0,1.0102081E8,TRACK555551_SUB9925,1,1.1166E8,,8.0,1.2122016E7,1212.0,1.0,14.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,NO,79.09769298094538,,4.5,1.0,,Gaya,68,,,2.0170213E7,133615.0,6.364482762816E17,L1C_T45RUK_A008939_20170309T045933,1.0,1282395.0,,,YES Chemical Fertilizer,NO,YES,3.0,1489035573699,,2.0,1.0,0.9925031187903782,used own seed,Sonalika,1.0,<25%,256.09,3.0,6C9223,
